TAIR_OBJECT_ID	NAME
6532553219	AT1G76320.3
6532553220	AT1G76320.4
6532553221	AT2G28315.2
6532553222	AT1G61190.2
6532553223	AT2G08150.1
6532553224	AT4G22640.2
6532553225	AT3G55513.1
6532553226	AT1G06463.1
6532553227	AT2G04995.1
6532553228	AT1G05373.1
6532553229	AT5G07100.3
6532553230	AT2G45950.4
6532553231	AT2G45950.5
6532553232	AT3G59765.2
6532553233	AT3G59765.3
6532553234	AT5G03075.1
6532553235	AT5G09070.1
6532553236	AT1G09627.1
6532553237	AT1G48260.2
6532553238	AT2G17060.2
6532553239	AT4G06665.1
6532553240	AT5G08890.1
6532553241	AT4G36600.2
6532553242	AT4G05780.1
6532553243	AT1G67080.2
6532553244	AT3G04085.1
6532553245	AT2G21020.2
6532553246	AT5G09295.1
6532553247	AT2G24710.2
6532553248	AT4G19450.2
6532553249	AT4G03035.1
6532553250	AT2G26540.2
6532553251	AT1G59218.3
6532553252	AT3G01655.1
6532553253	AT1G02400.2
6532553254	AT2G07575.1
6532553255	AT3G05805.1
6532553256	AT3G45440.4
6532553257	AT2G33540.2
6532553258	AT3G45440.3
6532553259	AT3G45440.2
6532553260	AT1G69480.2
6532553261	AT2G06850.2
6532553262	AT2G07654.1
6532553263	AT1G48180.4
6532553264	AT1G27940.2
6532553265	AT1G09337.1
6532553266	AT2G15430.3
6532553267	AT1G04650.2
6532553268	AT4G14300.2
6532553269	AT3G16020.3
6532553270	AT3G16020.2
6532553271	AT4G09245.2
6532553272	AT5G02195.1
6532553273	AT5G37072.2
6532553274	AT5G01610.2
6532553275	AT2G35900.3
6532553276	AT4G20240.2
6532553277	AT2G00940.2
6532553278	AT2G28910.3
6532553279	AT1G07543.1
6532553280	AT2G00940.1
6532553281	AT5G19590.2
6532554511	AT3G44400.4
6532554512	AT2G47090.4
6532554513	AT5G17060.2
6532554514	AT1G27080.2
6532554515	AT4G38005.1
6532554516	AT5G02780.3
6532554517	AT4G03157.1
6532554518	AT5G44490.2
6532554519	AT3G04870.3
6532554520	AT4G08585.1
6532554521	AT1G54510.4
6532554522	AT1G07993.1
6532554523	AT3G54750.5
6532554524	AT3G04870.4
6532554525	AT4G07960.2
6532554526	AT5G56810.2
6532554527	AT1G24570.2
6532554528	AT5G44480.4
6532554530	AT3G58930.5
6532554531	AT2G34210.2
6532554532	AT3G58930.3
6532554533	AT1G64253.1
6532554534	AT1G64253.2
6532554535	AT1G64253.3
6532554536	AT1G78200.5
6532554537	AT1G78200.4
6532554538	AT5G65080.3
6532554539	AT1G78200.3
6532554540	AT2G07646.1
6532554541	AT1G05223.1
6532554542	AT2G05945.1
6532554543	AT5G49780.3
6532554544	AT2G04605.1
6532554545	AT4G16990.8
6532554546	AT5G03570.4
6532554547	AT4G06748.2
6532554548	AT3G04310.2
6532554549	AT5G03570.3
6532554550	AT2G03640.5
6532554551	AT1G06317.1
6532554552	AT3G07960.2
6532554553	AT3G28785.1
6532554554	AT2G08990.1
6532554555	AT4G16957.1
6532554556	AT3G24320.2
6532554557	AT5G57785.2
6532554558	AT5G04685.1
6532554559	AT4G21105.3
6532554560	AT5G57050.3
6532554561	AT3G05795.1
6532554562	AT1G53090.3
6532554563	AT3G02500.3
6532554564	AT3G02500.2
6532554565	AT4G08885.1
6532554566	AT1G53090.5
6532554567	AT1G07267.1
6532554568	AT4G24170.2
6532554569	AT3G07960.3
6532554570	AT4G07835.1
6532554571	AT3G00800.1
6532554572	AT1G29740.2
6532554573	AT1G04093.1
6532554574	AT3G03985.1
6532554575	AT3G29010.2
6532554576	AT3G29010.3
6532554577	AT4G39960.2
6532554578	AT3G29010.5
6532554579	AT3G29010.6
6532554580	AT5G19633.1
6532554581	AT4G15090.4
6532554582	AT4G15090.5
6532554583	AT1G79740.4
6532554584	AT5G63640.UORF1
6532554585	AT2G08115.1
6532554586	AT4G15090.2
6532554587	AT5G58300.3
6532554588	AT2G00400.3
6532554589	AT2G40350.2
6532554590	AT2G00400.1
6532554591	AT5G66005.5
6532554592	AT5G66005.4
6532555892	AT3G06655.1
6532555893	AT1G05197.1
6532555894	AT4G09555.1
6532555895	AT1G05137.1
6532555896	AT5G02080.2
6532555897	AT5G02080.3
6532555898	AT5G02080.6
6532555899	AT5G02080.7
6532555900	AT5G02080.4
6532555901	AT5G02080.5
6532555902	AT1G67530.3
6532555903	AT1G33790.6
6532555904	AT5G09205.1
6532555905	AT1G33790.4
6532555906	AT1G04983.1
6532555907	AT1G06187.1
6532555908	AT3G00600.1
6532555909	AT1G77220.2
6532555910	AT5G20830.3
6532555911	AT1G51690.5
6532555912	AT1G51690.4
6532555913	AT4G28800.2
6532555914	AT1G45180.3
6532555915	AT2G04565.1
6532555916	AT5G44570.3
6532555917	AT3G05870.4
6532555918	AT1G07773.1
6532555919	AT3G05870.6
6532555920	AT3G05870.7
6532555921	AT2G44450.2
6532555922	AT4G07015.1
6532555923	AT1G05797.1
6532555924	AT3G23570.3
6532555925	AT3G23570.2
6532555926	AT5G65090.3
6532555927	AT3G61440.4
6532555928	AT5G05155.1
6532555929	AT2G38880.9
6532555930	AT5G01730.3
6532555931	AT4G11160.2
6532555932	AT4G11160.3
6532555933	AT5G65165.2
6532555934	AT4G34640.2
6532555935	AT5G09010.1
6532555936	AT3G61450.4
6532555937	AT3G61450.5
6532555938	AT3G61450.6
6532555939	AT3G06795.1
6532555940	AT3G61450.3
6532555941	AT1G01700.4
6532555942	AT1G01700.5
6532555943	AT1G01700.2
6532555944	AT1G01700.3
6532555945	AT1G08173.1
6532555946	AT3G62190.3
6532555947	AT3G62190.4
6532555948	AT3G53200.2
6532555949	AT1G77580.3
6532555950	AT2G41560.2
6532555951	AT5G11380.3
6532555952	AT1G77580.4
6532555953	AT2G29525.4
6532555954	AT4G31405.1
6532555955	AT2G20873.1
6532555956	AT3G28600.2
6532555957	AT1G24240.2
6532555958	AT1G08855.2
6532555959	AT3G45130.5
6532555960	AT1G08855.1
6532555961	AT1G26300.3
6532555962	AT3G45130.4
6532555963	AT5G60120.5
6532555964	AT5G60120.4
6532555965	AT4G16890.3
6532555966	AT1G08310.3
6532555967	AT4G16890.5
6532555968	AT4G16890.4
6532555969	AT2G29110.2
6532555970	AT5G48370.3
6532555971	AT5G64170.3
6532555972	AT5G65170.2
6532555973	AT3G10880.4
6532557200	AT1G49050.3
6532557201	AT3G06210.2
6532557202	AT1G08747.2
6532557203	AT5G44030.3
6532557204	AT5G04615.1
6532557205	AT3G53170.2
6532557206	AT3G53170.3
6532557207	AT5G32670.1
6532557208	AT5G65740.8
6532557209	AT2G31220.2
6532557210	AT3G53170.4
6532557211	AT1G27720.3
6532557212	AT4G20760.2
6532557213	AT2G30700.2
6532557214	AT1G78880.UORF1
6532557215	AT5G15310.4
6532557216	AT2G06025.7
6532557217	AT1G73910.3
6532557218	AT5G07195.1
6532557219	AT2G16370.2
6532557220	AT2G16370.3
6532557221	AT3G09145.1
6532557222	AT5G17690.2
6532557223	AT2G14775.1
6532557224	AT3G18350.2
6532557225	AT1G06537.1
6532557226	AT1G57600.3
6532557227	AT5G65740.9
6532557228	AT1G27720.4
6532557229	AT1G57600.4
6532557230	AT5G10580.4
6532557231	AT4G27970.3
6532557232	AT1G07803.1
6532557233	AT4G27970.6
6532557234	AT4G27970.4
6532557235	AT5G10580.3
6532557236	AT1G21350.4
6532557237	AT1G70490.4
6532557238	AT5G03085.1
6532557239	AT1G11510.2
6532557240	AT1G68710.2
6532557241	AT1G68710.3
6532557242	AT3G08710.3
6532557243	AT5G66670.3
6532557244	AT1G07827.1
6532557245	AT4G23355.1
6532557246	AT1G16460.5
6532557247	AT5G04665.1
6532557248	AT5G66670.4
6532557249	AT1G44180.3
6532557250	AT1G44180.2
6532557251	AT4G30980.2
6532557252	AT3G03245.1
6532557253	AT1G61562.1
6532557254	AT5G37170.3
6532557255	AT5G17870.2
6532557256	AT2G08240.1
6532557257	AT5G28050.3
6532557258	AT1G23240.4
6532557259	AT2G03600.6
6532557260	AT4G22370.2
6532557261	AT1G25098.3
6532557262	AT1G19850.UORF1
6532557263	AT1G08592.2
6532557264	AT1G25098.4
6532557265	AT3G52072.3
6532557266	AT3G59660.2
6532557267	AT4G11373.1
6532557268	AT3G02310.2
6532557269	AT5G18245.4
6532557270	AT5G65120.2
6532557271	AT1G07283.1
6532557272	AT3G58220.5
6532557273	AT3G58220.4
6532557274	AT4G39270.10
6532557275	AT3G04415.1
6532557276	AT2G02635.1
6532557277	AT1G06527.1
6532557278	AT1G09297.1
6532557279	AT1G72660.4
6532557280	AT4G06755.1
6532557281	AT2G07485.1
6532553282	AT1G34049.1
6532553283	AT1G20920.5
6532553284	AT1G20920.4
6532553285	AT1G20920.7
6532553286	AT1G20920.6
6532553287	AT3G08420.1
6532553288	AT1G20920.3
6532553289	AT2G42880.2
6532553290	AT4G20260.7
6532553291	AT3G01635.1
6532553292	AT5G27220.4
6532553293	AT1G08895.2
6532553294	AT1G23995.1
6532553295	AT1G08895.1
6532553296	AT2G06925.2
6532553297	AT3G56440.3
6532553298	AT3G56440.2
6532553299	AT1G06313.1
6532553300	AT4G08575.1
6532553301	AT4G02460.3
6532553302	AT4G02460.2
6532553303	AT1G11180.3
6532553304	AT1G09103.1
6532553305	AT3G07770.3
6532553306	AT3G07770.2
6532553307	AT5G38000.3
6532553308	AT1G08803.1
6532553309	AT4G07240.1
6532553310	AT1G08567.1
6532553311	AT1G70790.3
6532553312	AT4G21750.3
6532553313	AT1G61430.12
6532553314	AT4G33700.2
6532553315	AT1G61430.10
6532553316	AT1G61430.11
6532553317	AT1G45180.2
6532553318	AT4G24265.2
6532553319	AT2G28470.3
6532553320	AT2G28470.4
6532553321	AT2G28470.5
6532553322	AT1G45180.4
6532553323	AT4G24265.3
6532553324	AT1G09060.4
6532553325	AT3G06495.1
6532553326	AT3G29760.3
6532553327	AT2G43900.2
6532553328	AT4G19420.4
6532553329	AT1G17230.3
6532553330	AT1G17230.2
6532553331	AT3G01405.1
6532553332	AT5G07120.2
6532553333	AT5G07120.3
6532553334	AT3G45130.3
6532553335	AT3G45130.2
6532553336	AT4G08795.1
6532553337	AT4G32540.2
6532553338	AT1G69280.2
6532553339	AT1G09027.1
6532553340	AT3G06475.1
6532553341	AT1G61360.4
6532553342	AT3G19190.2
6532553343	AT3G06425.1
6532553344	AT5G03155.1
6532553345	AT1G61360.3
6532553346	AT2G05565.1
6532553347	AT3G46870.2
6532553348	AT3G44070.2
6532553349	AT2G45400.2
6532553350	AT4G14370.2
6532553351	AT2G26850.2
6532553352	AT4G06000.1
6532553353	AT4G14370.3
6532553354	AT1G06723.1
6532553355	AT1G55110.2
6532553356	AT1G55110.3
6532553357	AT4G16660.2
6532553358	AT1G09035.1
6532553359	AT1G04557.1
6532553360	AT1G09805.1
6532553361	AT5G59610.3
6532553362	AT3G10310.2
6532553363	AT3G03265.1
6532554593	AT5G66005.7
6532554594	AT5G66005.6
6532554595	AT5G15510.4
6532554596	AT5G66005.8
6532554597	AT1G08727.1
6532554598	AT1G05903.1
6532554599	AT5G15510.3
6532554600	AT5G06440.6
6532554601	AT2G25420.2
6532554602	AT5G55550.7
6532554603	AT5G11910.4
6532554604	AT3G55410.2
6532554605	AT4G20920.2
6532554606	AT4G20920.3
6532554607	AT4G20920.4
6532554608	AT4G20920.5
6532554609	AT5G11910.3
6532554610	AT1G63530.2
6532554611	AT4G09630.2
6532554612	AT2G07545.1
6532554613	AT3G05655.1
6532554614	AT5G64460.9
6532554615	AT2G02960.6
6532554616	AT1G76710.3
6532554617	AT3G15140.2
6532554618	AT1G67520.8
6532554619	AT5G13220.6
6532554620	AT3G26130.3
6532554621	AT1G67520.4
6532554622	AT1G67520.5
6532554623	AT1G67520.6
6532554624	AT1G67520.7
6532554625	AT2G31830.3
6532554626	AT3G00370.1
6532554627	AT1G67520.2
6532554628	AT1G67520.3
6532554629	AT5G59732.2
6532554630	AT3G06436.1
6532554631	AT1G36920.2
6532554632	AT1G36920.3
6532554633	AT5G60130.3
6532554634	AT2G48150.2
6532554635	AT1G09530.6
6532554636	AT1G09530.5
6532554637	AT1G09530.4
6532554638	AT1G09530.3
6532554639	AT3G15160.2
6532554640	AT1G77210.3
6532554641	AT5G11010.4
6532554642	AT1G34010.3
6532554643	AT1G04543.1
6532554644	AT5G15025.1
6532554645	AT3G03610.4
6532554646	AT4G02830.3
6532554647	AT4G27610.8
6532554648	AT5G02425.1
6532554649	AT2G46455.5
6532554650	AT5G17230.4
6532554651	AT1G14640.2
6532554652	AT4G34570.2
6532554653	AT4G34570.3
6532554654	AT5G51740.3
6532554655	AT3G46980.6
6532554656	AT5G04020.2
6532554657	AT5G44440.2
6532554658	AT4G16070.3
6532554659	AT4G34570.5
6532554660	AT2G47410.5
6532554661	AT3G50780.2
6532554662	AT5G05105.1
6532554663	AT2G34390.2
6532554664	AT2G21880.3
6532554665	AT3G02560.3
6532554666	AT4G00240.2
6532554667	AT1G12750.4
6532554668	AT5G66880.2
6532554669	AT3G50480.2
6532554670	AT1G80315.1
6532554671	AT4G32560.4
6532554672	AT4G06165.1
6532554673	AT4G32360.8
6532554674	AT3G01980.6
6532554675	AT5G00660.1
6532555974	AT3G10880.3
6532555975	AT3G10880.2
6532555976	AT3G43930.3
6532555977	AT4G13800.10
6532555978	AT2G20960.4
6532555979	AT2G20960.2
6532555980	AT2G20960.3
6532555981	AT5G60100.5
6532555982	AT1G36180.3
6532555983	AT5G06605.1
6532555984	AT1G46768.3
6532555985	AT1G46768.2
6532555986	AT3G03120.2
6532555987	AT4G02915.1
6532555988	AT2G09180.1
6532555989	AT3G04205.1
6532555990	AT1G23110.7
6532555991	AT1G23110.6
6532555992	AT4G07000.1
6532555993	AT5G35620.3
6532555994	AT1G55010.2
6532555995	AT1G33475.2
6532555996	AT4G07060.1
6532555997	AT2G00860.1
6532555998	AT4G11840.2
6532555999	AT2G17970.7
6532556000	AT2G17970.6
6532556001	AT2G17970.5
6532556002	AT2G17970.4
6532556003	AT1G03550.3
6532556004	AT1G03550.2
6532556005	AT5G66150.2
6532556006	AT2G22970.4
6532556007	AT3G03625.1
6532556008	AT1G78500.2
6532556009	AT5G19855.2
6532556010	AT2G17970.9
6532556011	AT2G17970.8
6532556012	AT5G27660.2
6532556013	AT5G01505.1
6532556014	AT1G09913.1
6532556015	AT5G51270.2
6532556016	AT4G04265.1
6532556017	AT1G09215.1
6532556018	AT3G62810.2
6532556019	AT5G65510.3
6532556020	AT1G54820.2
6532556021	AT1G47900.3
6532556022	AT4G15090.3
6532556023	AT1G16810.3
6532556024	AT3G08915.1
6532556025	AT1G53035.2
6532556026	AT1G05247.1
6532556027	AT3G19150.3
6532556028	AT2G23985.21
6532556029	AT4G00840.2
6532556030	AT1G09330.2
6532556031	AT1G74040.2
6532556032	AT5G46800.2
6532556033	AT5G01345.1
6532556034	AT4G16015.2
6532556035	AT1G06523.1
6532556036	AT3G00210.1
6532556037	AT5G03965.1
6532556038	AT5G57790.3
6532556039	AT5G57790.4
6532556040	AT1G04537.1
6532556041	AT4G06830.1
6532556042	AT2G04265.1
6532556043	AT3G50840.3
6532556044	AT3G50840.2
6532556045	AT5G06290.2
6532556046	AT2G26220.3
6532556047	AT2G26220.2
6532556048	AT1G08207.1
6532556049	AT3G54480.6
6532556050	AT3G54480.5
6532556051	AT2G26220.4
6532556052	AT5G02480.UORF1
6532556053	AT1G08797.1
6532556054	AT4G22780.2
6532556055	AT1G74420.3
6532557282	AT1G05460.2
6532557283	AT1G32330.2
6532557284	AT4G26145.1
6532557285	AT4G04905.1
6532557286	AT3G55020.3
6532557287	AT1G67865.2
6532557288	AT5G19180.2
6532557289	AT5G57910.2
6532557290	AT1G05213.1
6532557291	AT5G52230.3
6532557292	AT2G33110.2
6532557293	AT2G04300.2
6532557294	AT4G01023.2
6532557295	AT3G07690.2
6532557296	AT2G17150.3
6532557297	AT2G17150.5
6532557298	AT2G17150.4
6532557299	AT4G28280.3
6532557300	AT2G17150.6
6532557301	AT2G00640.3
6532557302	AT1G56660.2
6532557303	AT3G03945.1
6532557304	AT2G07995.1
6532557305	AT3G04760.2
6532557306	AT1G35530.5
6532557307	AT2G02410.7
6532557308	AT1G32230.5
6532557309	AT2G08195.1
6532557310	AT5G43470.4
6532557311	AT1G54355.2
6532557312	AT2G00790.2
6532557313	AT1G55930.2
6532557314	AT5G59830.3
6532557315	AT3G07335.1
6532557316	AT4G11410.2
6532557317	AT5G03975.1
6532557318	AT4G24590.2
6532557319	AT5G21170.3
6532557320	AT3G01850.3
6532557321	AT4G11470.2
6532557322	AT1G73390.6
6532557323	AT3G03180.2
6532557324	AT1G52857.2
6532557325	AT3G57787.1
6532557326	AT2G21270.5
6532557327	AT4G09720.5
6532557328	AT1G09287.1
6532557329	AT1G05423.1
6532557330	AT1G22980.2
6532557331	AT3G07725.1
6532557332	AT5G34940.4
6532557333	AT1G13560.3
6532557334	AT4G26420.3
6532557335	AT1G59520.5
6532557336	AT5G55490.9
6532557337	AT5G55490.8
6532557338	AT2G08075.1
6532557339	AT5G09330.UORF1
6532557340	AT1G65486.3
6532557341	AT5G13870.3
6532557342	AT5G13870.2
6532557343	AT5G55490.5
6532557344	AT5G55490.4
6532557345	AT5G55490.7
6532557346	AT5G55490.6
6532557347	AT1G07390.5
6532557348	AT1G07390.4
6532557349	AT1G06857.1
6532557350	AT5G09765.1
6532557351	AT5G00415.1
6532557352	AT2G08055.1
6532557353	AT5G45170.2
6532557354	AT1G74340.2
6532557355	AT4G21400.7
6532557356	AT3G03335.1
6532557357	AT1G42560.2
6532557358	AT3G14540.2
6532557359	AT3G49060.3
6532557360	AT5G61910.5
6532557361	AT5G05235.1
6532557362	AT4G02655.2
6532557363	AT1G06710.19
6532553364	AT2G08945.1
6532553365	AT5G59610.5
6532553366	AT5G59610.4
6532553367	AT1G55750.6
6532553368	AT4G19180.2
6532553369	AT1G55750.4
6532553370	AT1G55750.5
6532553371	AT1G55750.2
6532553372	AT1G55750.3
6532553373	AT2G38220.2
6532553374	AT5G00670.1
6532553375	AT1G08133.1
6532553376	AT5G37190.2
6532553377	AT5G37190.3
6532553378	AT1G13920.7
6532553379	AT1G13920.6
6532553380	AT1G13920.5
6532553381	AT1G13920.4
6532553382	AT1G13920.3
6532553383	AT1G13920.2
6532553384	AT2G31840.2
6532553385	AT5G14020.7
6532553386	AT5G14020.6
6532553387	AT5G14020.5
6532553388	AT2G04805.1
6532553389	AT5G14020.3
6532553390	AT3G56240.3
6532553391	AT1G09433.1
6532553392	AT2G06315.1
6532553393	AT2G44830.2
6532553394	AT2G31170.3
6532553395	AT2G05215.1
6532553396	AT5G03330.3
6532553397	AT1G05533.1
6532553398	AT5G08660.2
6532553399	AT1G48050.3
6532553400	AT5G48000.6
6532553401	AT5G10200.3
6532553402	AT3G56240.2
6532553403	AT1G21890.2
6532553404	AT1G05113.1
6532553405	AT5G03120.2
6532553406	AT4G30900.3
6532553407	AT3G03875.1
6532553408	AT2G40020.4
6532553409	AT1G55960.2
6532553410	AT1G73350.4
6532553411	AT4G05760.1
6532553412	AT1G54820.3
6532553413	AT3G10660.2
6532553414	AT5G48000.7
6532553415	AT5G65510.2
6532553416	AT1G44750.8
6532553417	AT3G60050.2
6532553418	AT5G41690.2
6532553419	AT5G41690.3
6532553420	AT3G05915.1
6532553421	AT1G03060.4
6532553422	AT1G63480.3
6532553423	AT1G44750.4
6532553424	AT1G44750.5
6532553425	AT1G44750.6
6532553426	AT1G44750.7
6532553427	AT4G03675.1
6532553428	AT1G20691.2
6532553429	AT5G16960.2
6532553430	AT5G06085.1
6532553431	AT1G04105.1
6532553432	AT1G67180.7
6532553433	AT4G28880.2
6532553434	AT1G08217.1
6532553435	AT3G55080.5
6532553436	AT3G00260.1
6532553437	AT3G00780.1
6532553438	AT3G23910.2
6532553439	AT5G11510.3
6532553440	AT5G11510.4
6532553441	AT5G11510.5
6532553442	AT1G16360.2
6532553443	AT1G16360.3
6532553444	AT5G62480.3
6532553445	AT1G23060.3
6532554676	AT4G26555.2
6532554677	AT4G26555.3
6532554678	AT3G49668.2
6532554679	AT4G32360.6
6532554680	AT4G32360.3
6532554681	AT4G32360.2
6532554682	AT1G05133.1
6532554683	AT5G56160.2
6532554684	AT1G01490.3
6532554685	AT1G01490.4
6532554686	AT2G39375.1
6532554687	AT2G39375.2
6532554688	AT2G39375.3
6532554689	AT5G27950.2
6532554690	AT3G17450.2
6532554691	AT5G44090.2
6532554692	AT3G53630.2
6532554693	AT2G19280.4
6532554694	AT2G19280.3
6532554695	AT5G46270.5
6532554696	AT3G03905.1
6532554697	AT3G17470.3
6532554698	AT3G17470.2
6532554699	AT5G24165.2
6532554700	AT5G04880.4
6532554701	AT4G06310.1
6532554702	AT1G27960.2
6532554703	AT1G77080.10
6532554704	AT2G22795.2
6532554705	AT2G22795.3
6532554706	AT5G00640.1
6532554707	AT2G01730.2
6532554708	AT1G06773.1
6532554709	AT1G35895.1
6532554710	AT5G25380.2
6532554711	AT2G00480.1
6532554712	AT4G16545.1
6532554713	AT3G21310.2
6532554714	AT1G74810.2
6532554715	AT1G74810.3
6532554716	AT1G74810.4
6532554717	AT1G74810.5
6532554718	AT1G74810.6
6532554719	AT1G74810.7
6532554720	AT4G34840.2
6532554721	AT4G34840.3
6532554722	AT4G06105.1
6532554723	AT1G08670.2
6532554724	AT4G34840.4
6532554725	AT4G34840.5
6532554726	AT2G46160.2
6532554727	AT4G20900.2
6532554728	AT4G07045.1
6532554729	AT4G31710.2
6532554730	AT2G24650.2
6532554731	AT1G08753.2
6532554732	AT1G08753.1
6532554733	AT4G12540.5
6532554734	AT4G12540.4
6532554735	AT4G12540.3
6532554736	AT4G12540.2
6532554737	AT1G07593.1
6532554738	AT5G46140.2
6532554739	AT4G28020.3
6532554740	AT3G26590.2
6532554741	AT3G09065.1
6532554742	AT2G06665.1
6532554743	AT4G28690.2
6532554744	AT2G04137.1
6532554745	AT2G17780.9
6532554746	AT1G65950.2
6532554747	AT1G08845.3
6532554748	AT4G05985.1
6532554749	AT5G55550.11
6532554750	AT2G35155.2
6532554751	AT2G05065.1
6532554752	AT5G02365.1
6532554753	AT4G09275.1
6532554754	AT5G40820.4
6532554755	AT5G40820.2
6532554756	AT5G40820.3
6532554757	AT1G60525.3
6532554758	AT4G05965.1
6532556056	AT3G04105.1
6532556057	AT3G20150.2
6532556058	AT1G74420.4
6532556059	AT2G08760.1
6532556060	AT3G44769.1
6532556061	AT4G37550.5
6532556062	AT1G70920.2
6532556063	AT1G12460.2
6532556064	AT1G09457.1
6532556065	AT5G47840.2
6532556066	AT1G24190.3
6532556067	AT1G79120.2
6532556068	AT5G65460.6
6532556069	AT4G06745.1
6532556070	AT2G08740.1
6532556071	AT1G16060.3
6532556072	AT1G16060.5
6532556073	AT1G16060.4
6532556074	AT1G49510.3
6532556075	AT1G49510.2
6532556076	AT1G79640.6
6532556077	AT4G03375.2
6532556078	AT4G03375.1
6532556079	AT1G79640.5
6532556080	AT1G79640.3
6532556081	AT2G32235.2
6532556082	AT2G08975.1
6532556083	AT5G09080.1
6532556084	AT1G29150.2
6532556085	AT2G09185.1
6532556086	AT1G06303.1
6532556087	AT1G21200.2
6532556088	AT4G36860.2
6532556089	AT4G36860.3
6532556090	AT4G04065.1
6532556091	AT2G08500.1
6532556092	AT2G06275.1
6532556093	AT1G63080.3
6532556094	AT5G64060.UORF1
6532556095	AT3G60160.3
6532556096	AT1G08543.1
6532556097	AT5G27037.2
6532556098	AT5G01935.1
6532556099	AT2G29140.2
6532556100	AT5G48220.4
6532556101	AT4G10950.2
6532556102	AT1G05387.1
6532556103	AT3G06615.1
6532556104	AT5G18640.5
6532556105	AT5G18640.4
6532556106	AT5G18640.3
6532556107	AT5G18640.2
6532556108	AT5G07530.3
6532556109	AT2G38570.2
6532556110	AT1G77490.2
6532556111	AT3G18780.3
6532556112	AT5G02205.1
6532556113	AT4G10970.7
6532556114	AT3G00720.1
6532556115	AT3G06555.1
6532556116	AT1G05067.1
6532556117	AT5G04795.1
6532556118	AT5G01470.7
6532556119	AT5G01470.4
6532556120	AT5G01470.5
6532556121	AT2G32660.2
6532556122	AT1G38065.2
6532556123	AT3G19780.3
6532556124	AT2G09420.1
6532556125	AT5G02865.1
6532556126	AT3G02665.1
6532556127	AT2G44280.4
6532556128	AT1G55500.5
6532556129	AT1G52220.4
6532556130	AT4G02290.2
6532556131	AT3G01575.1
6532556132	AT5G66600.8
6532556133	AT3G05575.1
6532556134	AT5G66600.6
6532556135	AT5G66600.7
6532556136	AT5G40400.2
6532556137	AT1G16780.3
6532557364	AT3G48470.2
6532557365	AT1G27120.2
6532557366	AT5G56620.2
6532557367	AT1G26600.2
6532557368	AT5G35330.4
6532557369	AT1G36070.3
6532557370	AT1G36070.4
6532557371	AT1G36070.5
6532557372	AT1G09115.1
6532557373	AT3G06565.1
6532557374	AT4G00450.2
6532557375	AT4G00450.3
6532557376	AT4G18372.2
6532557377	AT3G21600.3
6532557378	AT2G16700.4
6532557379	AT2G16700.3
6532557380	AT4G06820.1
6532557381	AT5G27893.1
6532557382	AT1G33330.3
6532557383	AT3G18035.2
6532557384	AT2G00780.1
6532557385	AT3G08465.1
6532557386	AT4G16040.2
6532557387	AT5G00375.1
6532557388	AT1G07902.1
6532557389	AT1G10170.4
6532557390	AT3G44740.2
6532557391	AT4G05235.1
6532557392	AT3G01785.1
6532557393	AT1G08947.1
6532557394	AT2G39740.3
6532557395	AT3G60480.2
6532557396	AT3G60480.3
6532557397	AT5G40540.3
6532557398	AT2G16070.3
6532557399	AT1G06273.1
6532557400	AT1G07653.1
6532557401	AT5G40540.2
6532557402	AT5G37780.4
6532557403	AT1G02020.3
6532557404	AT5G07920.3
6532557405	AT1G69540.2
6532557406	AT5G40540.4
6532557407	AT4G01970.2
6532557408	AT1G05320.5
6532557409	AT5G59350.3
6532557410	AT3G29633.2
6532557411	AT3G54970.6
6532557412	AT3G54970.5
6532557413	AT1G09773.1
6532557414	AT3G54970.3
6532557415	AT3G44960.5
6532557416	AT1G06263.1
6532557417	AT5G62260.2
6532557418	AT5G62260.3
6532557419	AT1G01080.3
6532557420	AT3G24515.2
6532557421	AT2G43120.2
6532557422	AT4G22035.1
6532557423	AT2G46970.3
6532557424	AT3G43210.3
6532557425	AT3G07755.1
6532557426	AT1G19850.UORF3
6532557427	AT1G72175.2
6532557428	AT3G08985.1
6532557429	AT1G14810.2
6532557430	AT4G15610.2
6532557431	AT1G13830.2
6532557432	AT5G62950.4
6532557433	AT5G24230.3
6532557434	AT3G09545.1
6532557435	AT5G03225.1
6532557436	AT5G62950.5
6532557437	AT4G03275.2
6532557438	AT5G06415.1
6532557439	AT3G32920.4
6532557440	AT3G32920.5
6532557441	AT4G07975.2
6532557442	AT4G01040.2
6532557443	AT3G32920.3
6532557444	AT2G02061.2
6532557445	AT4G05655.1
6532557446	AT5G04225.1
6532553446	AT5G00425.1
6532553447	AT1G16360.4
6532553448	AT1G16360.5
6532553449	AT2G16970.2
6532553450	AT2G16970.3
6532553451	AT2G16970.4
6532553452	AT2G16970.5
6532553453	AT2G09120.1
6532553454	AT2G16970.7
6532553455	AT5G37410.2
6532553456	AT1G09183.1
6532553457	AT4G06080.1
6532553458	AT4G06300.1
6532553459	AT5G51790.2
6532553460	AT5G51790.3
6532553461	AT4G21750.4
6532553462	AT5G51790.4
6532553463	AT5G24200.3
6532553464	AT3G10390.3
6532553465	AT3G10390.2
6532553466	AT5G53360.3
6532553467	AT5G53360.2
6532553468	AT5G07925.1
6532553469	AT3G10390.4
6532553470	AT5G03145.1
6532553471	AT2G03905.1
6532553472	AT1G68690.3
6532553473	AT1G68690.2
6532553474	AT1G73270.2
6532553475	AT2G09395.1
